name,type_id
瑟莱尼氏改良型多谱式涂层,14860
莱塞勒氏改良型多谱式涂层,14862
威赞氏改良型多谱式涂层,14864
阿勒门氏改良型多谱式涂层,14866
切尔姆氏改良型多谱式涂层,14868
德拉克里雅氏改良型多谱式涂层,14870
博卡拉氏改良型动能涂层,14872
泰瑞氏改良型动能涂层,14874
瑟莱尼氏改良型动能涂层,14876
莱塞勒氏改良型动能涂层,14878
威赞氏改良型动能涂层,14880
阿勒门氏改良型动能涂层,14882
切尔姆氏改良型动能涂层,14884
德拉克里雅氏改良型动能涂层,14886
博卡拉氏改良型爆炸涂层,14888
泰瑞氏改良型爆炸涂层,14890
瑟莱尼氏改良型爆炸涂层,14892
莱塞勒氏改良型爆炸涂层,14894
威赞氏改良型爆炸涂层,14896
阿勒门氏改良型爆炸涂层,14898
切尔姆氏改良型爆炸涂层,14900
德拉克里雅氏改良型爆炸涂层,14902
博卡拉氏改良型电磁涂层,14904
泰瑞氏改良型电磁涂层,14906
瑟莱尼氏改良型电磁涂层,14908
莱塞勒氏改良型电磁涂层,14910
威赞氏改良型电磁涂层,14912
阿勒门氏改良型电磁涂层,14914
切尔姆氏改良型电磁涂层,14916
德拉克里雅氏改良型电磁涂层,14918
博卡拉氏改良型热能涂层,14920
泰瑞氏改良型热能涂层,14922
瑟莱尼氏改良型热能涂层,14924
莱塞勒氏改良型热能涂层,14926
威赞氏改良型热能涂层,14928
阿勒门氏改良型热能涂层,14930
切尔姆氏改良型热能涂层,14932
德拉克里雅氏改良型热能涂层,14934
博卡拉氏改良型多谱式电压薄膜,14936
泰瑞氏改良型多谱式电压薄膜,14938
瑟莱尼氏改良型多谱式电压薄膜,14940
莱塞勒氏改良型多谱式电压薄膜,14942
威赞氏改良型多谱式电压薄膜,14944
阿勒门氏改良型多谱式电压薄膜,14946
切尔姆氏改良型多谱式电压薄膜,14948
德拉克里雅氏改良型多谱式电压薄膜,14950
博卡拉氏改良型热能电压薄膜,14952
泰瑞氏改良型热能电压薄膜,14954
瑟莱尼氏改良型热能电压薄膜,14956
莱塞勒氏改良型热能电压薄膜,14958
威赞氏改良型热能电压薄膜,14960
阿勒门氏改良型热能电压薄膜,14962
切尔姆氏改良型热能电压薄膜,14964
德拉克里雅氏改良型热能电压薄膜,14966
博卡拉氏改良型电磁电压薄膜,14968
泰瑞氏改良型电磁电压薄膜,14970
瑟莱尼氏改良型电磁电压薄膜,14972
莱塞勒氏改良型电磁电压薄膜,14974
威赞氏改良型电磁电压薄膜,14976
阿勒门氏改良型电磁电压薄膜,14978
切尔姆氏改良型电磁电压薄膜,14980
德拉克里雅氏改良型电磁电压薄膜,14982
博卡拉氏改良型爆炸电压薄膜,14984
泰瑞氏改良型爆炸电压薄膜,14986
瑟莱尼氏改良型爆炸电压薄膜,14988
莱塞勒氏改良型爆炸电压薄膜,14990
威赞氏改良型爆炸电压薄膜,14992
阿勒门氏改良型爆炸电压薄膜,14994
切尔姆氏改良型爆炸电压薄膜,14996
德拉克里雅氏改良型爆炸电压薄膜,14998
博卡拉氏改良型动能电压薄膜,15000
泰瑞氏改良型动能电压薄膜,15002
瑟莱尼氏改良型动能电压薄膜,15004
莱塞勒氏改良型动能电压薄膜,15006
威赞氏改良型动能电压薄膜,15008
阿勒门氏改良型动能电压薄膜,15010
切尔姆氏改良型动能电压薄膜,15012
德拉克里雅氏改良型动能电压薄膜,15014
博卡拉氏改良型电磁装甲增强器,15016
泰瑞氏改良型电磁装甲增强器,15018
瑟莱尼氏改良型电磁装甲增强器,15020
莱塞勒氏改良型电磁装甲增强器,15022
威赞氏改良型电磁装甲增强器,15024
阿勒门氏改良型电磁装甲增强器,15026
切尔姆氏改良型电磁装甲增强器,15028
德拉克里雅氏改良型电磁装甲增强器,15030
博卡拉氏改良型热能装甲增强器,15032
泰瑞氏改良型热能装甲增强器,15034
瑟莱尼氏改良型热能装甲增强器,15036
莱塞勒氏改良型热能装甲增强器,15038
威赞氏改良型热能装甲增强器,15040
阿勒门氏改良型热能装甲增强器,15042
切尔姆氏改良型热能装甲增强器,15044
德拉克里雅氏改良型热能装甲增强器,15046
博卡拉氏改良型动能装甲增强器,15048
泰瑞氏改良型动能装甲增强器,15050
瑟莱尼氏改良型动能装甲增强器,15052
莱塞勒氏改良型动能装甲增强器,15054
威赞氏改良型动能装甲增强器,15056
阿勒门氏改良型动能装甲增强器,15058
切尔姆氏改良型动能装甲增强器,15060
德拉克里雅氏改良型动能装甲增强器,15062
博卡拉氏改良型爆炸装甲增强器,15064
泰瑞氏改良型爆炸装甲增强器,15066
瑟莱尼氏改良型爆炸装甲增强器,15068
莱塞勒氏改良型爆炸装甲增强器,15070
威赞氏改良型爆炸装甲增强器,15072
阿勒门氏改良型爆炸装甲增强器,15074
切尔姆氏改良型爆炸装甲增强器,15076
德拉克里雅氏改良型爆炸装甲增强器,15078
博卡拉氏改良型电容能源继电器,15080
泰瑞氏改良型电容能源继电器,15082
瑟莱尼氏改良型电容能源继电器,15084
莱塞勒氏改良型电容能源继电器,15086
威赞氏改良型电容能源继电器,15088
阿勒门氏改良型电容能源继电器,15090
切尔姆氏改良型电容能源继电器,15092
德拉克里雅氏改良型电容能源继电器,15094
博卡拉氏改良型能源诊断系统,15096
泰瑞氏改良型能源诊断系统,15098
瑟莱尼氏改良型能源诊断系统,15100
莱塞勒氏改良型能源诊断系统,15102
威赞氏改良型能源诊断系统,15104
阿勒门氏改良型能源诊断系统,15106
切尔姆氏改良型能源诊断系统,15108
德拉克里雅氏改良型能源诊断系统,15110
博卡拉氏改良型反应堆控制元件,15112
泰瑞氏改良型反应堆控制元件,15114
瑟莱尼氏改良型反应堆控制元件,15116
莱塞勒氏改良型反应堆控制元件,15118
威赞氏改良型反应堆控制元件,15120
阿勒门氏改良型反应堆控制元件,15122
切尔姆氏改良型反应堆控制元件,15124
德拉克里雅氏改良型反应堆控制元件,15126
博卡拉氏改良型重型电容注电器,15128
泰瑞氏改良型重型电容注电器,15130
瑟莱尼氏改良型重型电容注电器,15132
莱塞勒氏改良型重型电容注电器,15134
威赞氏改良型重型电容注电器,15136
阿勒门氏改良型重型电容注电器,15138
切尔姆氏改良型重型电容注电器,15140
德拉克里雅氏改良型重型电容注电器,15142
布瑞恩氏改良型磁性力场稳定器,15144
图万氏改良型磁性力场稳定器,15146
塞特勒氏改良型磁性力场稳定器,15148
科尔马克氏改良型磁性力场稳定器,15150
布瑞恩氏改良大型等离子立体炸弹,15152
图万氏改良大型等离子立体炸弹,15154
塞特勒氏改良大型等离子立体炸弹,15156
科尔马克氏改良大型等离子立体炸弹,15158
布瑞恩氏改良大型装甲维修器,15160
图万氏改良大型装甲维修器,15161
塞特勒氏改良大型装甲维修器,15162
科尔马克氏改良大型装甲维修器,15163
布瑞恩氏改良型多谱式涂层,15164
图万氏改良型多谱式涂层,15166
塞特勒氏改良型多谱式涂层,15168
科尔马克氏改良型多谱式涂层,15170
布瑞恩氏改良型热能涂层,15172
图万氏改良型热能涂层,15174
塞特勒氏改良型热能涂层,15176
科尔马克氏改良型热能涂层,15178
布瑞恩氏改良型电磁涂层,15180
图万氏改良型电磁涂层,15182
塞特勒氏改良型电磁涂层,15184
科尔马克氏改良型电磁涂层,15186
布瑞恩氏改良型爆炸涂层,15188
图万氏改良型爆炸涂层,15190
塞特勒氏改良型爆炸涂层,15192
科尔马克氏改良型爆炸涂层,15194
布瑞恩氏改良型动能涂层,15196
图万氏改良型动能涂层,15198
塞特勒氏改良型动能涂层,15200
科尔马克氏改良型动能涂层,15202
布瑞恩氏改良型多谱式电压薄膜,15204
图万氏改良型多谱式电压薄膜,15206
塞特勒氏改良型多谱式电压薄膜,15208
科尔马克氏改良型多谱式电压薄膜,15210
布瑞恩氏改良型热能电压薄膜,15212
图万氏改良型热能电压薄膜,15214
塞特勒氏改良型热能电压薄膜,15216
科尔马克氏改良型热能电压薄膜,15218
布瑞恩氏改良型电磁电压薄膜,15220
图万氏改良型电磁电压薄膜,15222
塞特勒氏改良型电磁电压薄膜,15224
科尔马克氏改良型电磁电压薄膜,15226
布瑞恩氏改良型爆炸电压薄膜,15228
图万氏改良型爆炸电压薄膜,15230
塞特勒氏改良型爆炸电压薄膜,15232
科尔马克氏改良型爆炸电压薄膜,15234
布瑞恩氏改良型动能电压薄膜,15236
图万氏改良型动能电压薄膜,15238
塞特勒氏改良型动能电压薄膜,15240
科尔马克氏改良型动能电压薄膜,15242
布瑞恩氏改良型电磁装甲增强器,15244
图万氏改良型电磁装甲增强器,15246
塞特勒氏改良型电磁装甲增强器,15248
科尔马克氏改良型电磁装甲增强器,15250
布瑞恩氏改良型热能装甲增强器,15252
图万氏改良型热能装甲增强器,15254
塞特勒氏改良型热能装甲增强器,15256
科尔马克氏改良型热能装甲增强器,15258
布瑞恩氏改良型动能装甲增强器,15260
图万氏改良型动能装甲增强器,15262
塞特勒氏改良型动能装甲增强器,15264
科尔马克氏改良型动能装甲增强器,15266
布瑞恩氏改良型爆炸装甲增强器,15268
图万氏改良型爆炸装甲增强器,15270
塞特勒氏改良型爆炸装甲增强器,15272
科尔马克氏改良型爆炸装甲增强器,15274
布瑞恩氏改良型感应增强器,15276
图万氏改良型感应增强器,15278
塞特勒氏改良型感应增强器,15280
科尔马克氏改良型感应增强器,15282
布瑞恩氏改良型索敌计算机,15284
图万氏改良型索敌计算机,15286
塞特勒氏改良型索敌计算机,15288
科尔马克氏改良型索敌计算机,15290
布瑞恩氏改良型能源诊断系统,15292
图万氏改良型能源诊断系统,15294
塞特勒氏改良型能源诊断系统,15296
科尔马克氏改良型能源诊断系统,15298
布瑞恩氏改良型反应堆控制元件,15300
图万氏改良型反应堆控制元件,15302
塞特勒氏改良型反应堆控制元件,15304
科尔马克氏改良型反应堆控制元件,15306
布瑞恩氏改良型协处理器,15308
图万氏改良型协处理器,15310
塞特勒氏改良型协处理器,15312
科尔马克氏改良型协处理器,15314
家乐普托斯内用药,15316
基因肉制品,15317
高级机密设计资料,15318
大型的特殊邮件,15319
加达里海军 巨鸟级,15320
帝国海军 暴君级,15322
艾玛达海军 暴君级,15323
共和舰队 断崖级,15324
联邦海军 托勒克斯级,15325
加达里海军 毒蝎级,15326
共和舰队 台风级,15327
帝国海军 末日沙场级,15328
艾玛达海军 末日沙场级,15329
联邦海军 多米尼克斯级,15330
金属碎片,15331
海盗运输船,15333
走私护卫舰,15334
帝国海军 舰队指挥官,15335
艾玛达海军 舰队指挥官,15336
联邦海军 舰队指挥官,15337
加达里海军 指挥官,15338
共和舰队 指挥舰,15341
共和舰队 小队长,15342
共和舰队 突击队长,15343
帝国海军 小队长,15344
联邦海军 小队长,15345
加达里海军 小队长,15346
艾玛达海军 小队长,15347
加达里海军 突击队长,15349
帝国海军 突击队长,15350
联邦海军 突击队长,15351
艾玛达海军 突击队长,15352
研究工具,15353
统合部 侦察无人机,15354
盖伦特豪华游轮,15355
哈里·卡伊莫,15390
皮埃尔·图龙,15391
扎克·莫德,15392
杰里德·卡勒姆,15393
泰斯·马德什,15394
建设货运船,15395
鲁特·维隆将军,15396
鲁特·维隆氏改良型散热槽,15397
鲁特·维隆氏改良型双联重型集束激光器,15399
鲁特·维隆氏改良型超级集束激光器,15401
鲁特·维隆氏改良型超光速粒子集束激光器,15403
鲁特·维隆氏改良大型EMP立体炸弹,15405
鲁特·维隆氏改良型自适应全能力场,15407
鲁特·维隆改良型护盾扩展装置,15408
新醇岩矿,15410
艾玛 豪华游轮,15411
安德瑞斯·斯科瓦森,15412
特拉奇·塔什蒙贡指挥官,15413
军阀沙切尔·德拉加特,15414
奈庸·泰舰队指挥官,15415
奈杨氏改良型磁性力场稳定器,15416
奈杨氏改良型自适应全能力场,15418
奈杨氏改良型停滞缠绕光束,15419
奈杨氏改良型425mm磁轨炮,15421
奈杨氏改良型350mm磁轨炮,15423
奈杨氏改良型协处理器,15425
马库尔氏改良型双联重型集束激光器,15427
马库尔氏改良型超级集束激光器,15429
马库尔氏改良型跃迁扰断器,15431
马库尔氏改良型跃迁扰频器,15433
马库尔氏改良型散热槽,15435
马库尔氏改良型电容能源继电器,15437
马库尔氏改良型能源诊断系统,15439
沙切尔氏改良型1200mm加农炮,15443
沙切尔氏改良型1400mm榴弹炮,15445
沙切尔氏改良型回转稳定器,15447
沙切尔氏改良型巡航导弹发射器,15449
沙切尔氏改良型重型掠能器,15451
沙切尔氏改良型电压式热能薄膜,15453
沙切尔氏改良型电压式适应性纳米薄膜,15455
标准型X—本能增效体,15457
加强型X—本能增效体,15458
超强型X—本能增效体,15459
标准型疯癫增效体,15460
加强型疯癫增效体,15461
超强型疯癫增效体,15462
标准型思维冲击增效体,15463
加强型思维冲击增效体,15464
超强型思维冲击增效体,15465
标准型坠落感增效体,15466
加强型坠落感增效体,15477
超强型坠落感增效体,15478
标准型游离感增效体,15479
加强型游离感增效体,15480
金星 I,15508
金星蓝图 I,15509
瓦尔基里 I,15510
瓦尔基里蓝图 I,15511
帝国海军 精兵,15577
艾玛达海军 精兵,15578
加达里海军 精兵,15579
联邦海军 精兵,15580
共和舰队 精兵,15581
耶尼·萨拉姆上尉,15582
杰里科·兹欧米上尉,15583
米兹玛·戈密上尉,15584
杰罗姆·莱曼上尉,15585
卡里·米德茨上尉,15586
联邦海军预备军官勋章I,15587
联邦海军预备军官勋章II,15588
联邦海军预备军官勋章III,15589
联邦海军中士勋章I,15590
联邦海军军士长勋章I,15591
联邦海军舰队舰长勋章I,15592
联邦海军舰队少校勋章 I,15593
联邦海军舰队上校勋章I,15594
加达里海军预备军官勋章I,15596
加达里海军预备军官勋章II,15597
加达里海军预备军官勋章III,15598
加达里海军上尉勋章I,15599
加达里海军上尉勋章II,15600
加达里海军上尉勋章III,15601
加达里海军准将勋章I,15602
加达里海军上将勋章I,15604
加达里海军中将勋章I,15605
帝国海军预备军官勋章I,15607
帝国海军预备军官勋章II,15608
帝国海军预备军官勋章III,15609
帝国海军中士勋章I,15610
帝国海军军士长勋章I,15611
帝国海军舰长勋章I,15612
帝国海军少校勋章I,15613
帝国海军上校勋章I,15614
帝国海军将军勋章I,15615
艾玛达海军预备军官勋章I,15617
艾玛达海军预备军官勋章II,15618
艾玛达海军预备军官勋章III,15619
艾玛达海军中士勋章I,15620
艾玛达海军军士长勋章I,15621
艾玛达海军舰长勋章I,15622
艾玛达海军少校勋章I,15623
共和舰队预备军官勋章I,15625
共和舰队预备军官勋章II,15626
共和舰队预备军官勋章III,15627
共和舰队特殊勋章I,15628
共和舰队特殊勋章II,15629
共和舰队上尉勋章I,15630
共和舰队高级上尉勋章I,15631
共和舰队指挥官勋章I,15632
帝国海军小队长勋章,15634
帝国海军突击队长勋章,15635
帝国海军中士精英勋章,15636
耶尼·萨拉姆的勋章,15637
特拉奇·塔什蒙贡的勋章,15638
卡尔佐·萨拉姆的勋章,15639
艾玛达海军小队长勋章,15640
艾玛达海军突击队长勋章,15641
艾玛达海军中士精英勋章,15642
艾玛达海军舰队指挥官勋章,15643
泽里姆·库尔宗的勋章,15644
杰里科·兹欧米的勋章,15645
联邦海军指挥部军士长勋章I,15646
联邦海军小队长勋章,15647
联邦海军突击队长勋章,15648
联邦海军中士精英勋章,15649
联邦海军舰队指挥官勋章,15650
杰罗姆·莱曼的勋章,15651
鲁特·维隆的勋章,15652
加达里海军上尉精英勋章,15653
加达里海军小队长勋章,15654
加达里海军突击队长勋章,15655
加达里海军准将勋章II,15656
加达里海军舰队指挥官勋章,15657
奈庸·泰的勋章,15658
米兹玛·戈米的勋章,15659
共和舰队特殊勋章III,15660
共和舰队指挥官勋章II,15661
